year,zona91,variable,order,value,CCAA,PROVINCIA,macro.reg,regions
1981,2807,tfr,Total birth order,2.274708214,Madrid (Comunidad de),28,Center,Urban Madrid
1981,2808,tfr,Total birth order,2.013023456,Madrid (Comunidad de),28,Center,Urban Madrid
1981,2809,tfr,Total birth order,1.536717866,Madrid (Comunidad de),28,Center,Urban Madrid
1981,2810,tfr,Total birth order,2.276162293,Madrid (Comunidad de),28,Center,Urban Madrid
1981,2811,tfr,Total birth order,1.65906732,Madrid (Comunidad de),28,Center,Urban Madrid
1981,2812,tfr,Total birth order,1.295774388,Madrid (Comunidad de),28,Center,Urban Madrid
1981,2813,tfr,Total birth order,2.095093545,Madrid (Comunidad de),28,Center,Urban Madrid
1981,2814,tfr,Total birth order,2.184998208,Madrid (Comunidad de),28,Center,Urban Madrid
1981,2815,tfr,Total birth order,2.019523146,Madrid (Comunidad de),28,Center,Urban Madrid
1981,2901,tfr,Total birth order,2.12961843,Andalucía,29,South,Andalucía
1981,2902,tfr,Total birth order,1.728522569,Andalucía,29,South,Andalucía
1981,2903,tfr,Total birth order,2.169990734,Andalucía,29,South,Andalucía
1981,2904,tfr,Total birth order,2.82105621,Andalucía,29,South,Andalucía
1981,2905,tfr,Total birth order,2.477997612,Andalucía,29,South,Andalucía
1981,2906,tfr,Total birth order,1.9318646,Andalucía,29,South,Andalucía
1981,2907,tfr,Total birth order,1.966724407,Andalucía,29,South,Andalucía
1981,2908,tfr,Total birth order,2.736276353,Andalucía,29,South,Andalucía
1981,2909,tfr,Total birth order,2.737868618,Andalucía,29,South,Andalucía
1981,2910,tfr,Total birth order,2.142060719,Andalucía,29,South,Andalucía
1981,2911,tfr,Total birth order,2.918658339,Andalucía,29,South,Andalucía
1981,2912,tfr,Total birth order,2.184091579,Andalucía,29,South,Andalucía
1981,3009,tfr,Total birth order,2.0462076,Comunitat Valenciana,3,North-East,Valencian Community
1981,3014,tfr,Total birth order,2.362937058,Comunitat Valenciana,3,North-East,Valencian Community
1981,3031,tfr,Total birth order,2.719269576,Comunitat Valenciana,3,North-East,Valencian Community
1981,3059,tfr,Total birth order,1.837983388,Comunitat Valenciana,3,North-East,Valencian Community
1981,3063,tfr,Total birth order,2.645506379,Comunitat Valenciana,3,North-East,Valencian Community
1981,3065,tfr,Total birth order,2.699126678,Comunitat Valenciana,3,North-East,Valencian Community
1981,3066,tfr,Total birth order,1.958374786,Comunitat Valenciana,3,North-East,Valencian Community
1981,3079,tfr,Total birth order,2.030746157,Comunitat Valenciana,3,North-East,Valencian Community
1981,3093,tfr,Total birth order,2.427595761,Comunitat Valenciana,3,North-East,Valencian Community
1981,3099,tfr,Total birth order,2.569946898,Comunitat Valenciana,3,North-East,Valencian Community
1981,3104,tfr,Total birth order,1.85646185,Comunitat Valenciana,3,North-East,Valencian Community
1981,3122,tfr,Total birth order,2.18547622,Comunitat Valenciana,3,North-East,Valencian Community
1981,3133,tfr,Total birth order,2.531134885,Comunitat Valenciana,3,North-East,Valencian Community
1981,3139,tfr,Total birth order,2.05099,Comunitat Valenciana,3,North-East,Valencian Community
1981,3140,tfr,Total birth order,2.374127886,Comunitat Valenciana,3,North-East,Valencian Community
1981,3201,tfr,Total birth order,0.962418699,Galicia,32,North-East,Galicia
1981,3202,tfr,Total birth order,0.810905794,Galicia,32,North-East,Galicia
1981,3203,tfr,Total birth order,1.465505097,Galicia,32,North-East,Galicia
1981,3204,tfr,Total birth order,0.91190229,Galicia,32,North-East,Galicia
1981,3205,tfr,Total birth order,1.143579334,Galicia,32,North-East,Galicia
1981,3206,tfr,Total birth order,1.362587996,Galicia,32,North-East,Galicia
1981,3207,tfr,Total birth order,1.397500989,Galicia,32,North-East,Galicia
1981,3208,tfr,Total birth order,1.223991999,Galicia,32,North-East,Galicia
1981,3209,tfr,Total birth order,0.932790783,Galicia,32,North-East,Galicia
1981,3210,tfr,Total birth order,1.020135903,Galicia,32,North-East,Galicia
1981,3211,tfr,Total birth order,1.544602259,Galicia,32,North-East,Galicia
1981,3212,tfr,Total birth order,1.057627989,Galicia,32,North-East,Galicia
1981,3301,tfr,Total birth order,1.536086909,Asturias (Principado de),33,North-West,North-West
1981,3302,tfr,Total birth order,2.384861485,Asturias (Principado de),33,North-West,North-West
1981,3303,tfr,Total birth order,1.745472257,Asturias (Principado de),33,North-West,North-West
1981,3304,tfr,Total birth order,1.757552985,Asturias (Principado de),33,North-West,North-West
1981,3305,tfr,Total birth order,1.88370847,Asturias (Principado de),33,North-West,North-West
1981,3306,tfr,Total birth order,2.226962956,Asturias (Principado de),33,North-West,North-West
1981,3307,tfr,Total birth order,1.854843162,Asturias (Principado de),33,North-West,North-West
1981,3308,tfr,Total birth order,1.66960454,Asturias (Principado de),33,North-West,North-West
1981,3309,tfr,Total birth order,1.799365664,Asturias (Principado de),33,North-West,North-West
1981,3310,tfr,Total birth order,1.374098051,Asturias (Principado de),33,North-West,North-West
1981,3311,tfr,Total birth order,1.362778797,Asturias (Principado de),33,North-West,North-West
1981,3312,tfr,Total birth order,1.705870526,Asturias (Principado de),33,North-West,North-West
1981,3313,tfr,Total birth order,1.802852297,Asturias (Principado de),33,North-West,North-West
1981,3314,tfr,Total birth order,1.976452326,Asturias (Principado de),33,North-West,North-West
1981,3315,tfr,Total birth order,1.843631807,Asturias (Principado de),33,North-West,North-West
1981,3316,tfr,Total birth order,1.613102002,Asturias (Principado de),33,North-West,North-West
1981,3401,tfr,Total birth order,1.8765551,Castilla y León,34,Center,Castile and Leon
1981,3402,tfr,Total birth order,1.682869283,Castilla y León,34,Center,Castile and Leon
1981,3403,tfr,Total birth order,1.721449635,Castilla y León,34,Center,Castile and Leon
1981,3404,tfr,Total birth order,2.072313857,Castilla y León,34,Center,Castile and Leon
1981,3405,tfr,Total birth order,2.109493355,Castilla y León,34,Center,Castile and Leon
1981,3501,tfr,Total birth order,2.021436383,Canarias,35,Canarias,Canarias
1981,3502,tfr,Total birth order,2.341143853,Canarias,35,Canarias,Canarias
1981,3503,tfr,Total birth order,1.8692056,Canarias,35,Canarias,Canarias
1981,3504,tfr,Total birth order,2.364883051,Canarias,35,Canarias,Canarias
1981,3505,tfr,Total birth order,1.983503726,Canarias,35,Canarias,Canarias
1981,3506,tfr,Total birth order,2.67187491,Canarias,35,Canarias,Canarias
1981,3507,tfr,Total birth order,2.889949692,Canarias,35,Canarias,Canarias
1981,3601,tfr,Total birth order,2.482932564,Galicia,36,North-East,Galicia
1981,3602,tfr,Total birth order,2.188077059,Galicia,36,North-East,Galicia
1981,3603,tfr,Total birth order,2.187886486,Galicia,36,North-East,Galicia
1981,3604,tfr,Total birth order,2.354148435,Galicia,36,North-East,Galicia
1981,3605,tfr,Total birth order,1.536956021,Galicia,36,North-East,Galicia
1981,3606,tfr,Total birth order,2.337855938,Galicia,36,North-East,Galicia
1981,3606,tfr,Total birth order,2.337855938,Galicia,36,North-East,Galicia
1981,3607,tfr,Total birth order,2.31059839,Galicia,36,North-East,Galicia
1981,3608,tfr,Total birth order,2.449134925,Galicia,36,North-East,Galicia
1981,3609,tfr,Total birth order,2.276978227,Galicia,36,North-East,Galicia
1981,3610,tfr,Total birth order,2.080533911,Galicia,36,North-East,Galicia
1981,3611,tfr,Total birth order,2.315802696,Galicia,36,North-East,Galicia
1981,3612,tfr,Total birth order,1.525198774,Galicia,36,North-East,Galicia
1981,3613,tfr,Total birth order,1.570407469,Galicia,36,North-East,Galicia
1981,3614,tfr,Total birth order,1.829913586,Galicia,36,North-East,Galicia
1981,3615,tfr,Total birth order,1.533463354,Galicia,36,North-East,Galicia
1981,3616,tfr,Total birth order,2.671104129,Galicia,36,North-East,Galicia
1981,3617,tfr,Total birth order,2.213216805,Galicia,36,North-East,Galicia
1981,3701,tfr,Total birth order,1.799504672,Castilla y León,37,Center,Castile and Leon
1981,3702,tfr,Total birth order,1.452735497,Castilla y León,37,Center,Castile and Leon
1981,3703,tfr,Total birth order,1.603452245,Castilla y León,37,Center,Castile and Leon
1981,3704,tfr,Total birth order,1.84793092,Castilla y León,37,Center,Castile and Leon
1981,3705,tfr,Total birth order,2.042769502,Castilla y León,37,Center,Castile and Leon
1981,3706,tfr,Total birth order,2.458466108,Castilla y León,37,Center,Castile and Leon
1981,3707,tfr,Total birth order,2.214592612,Castilla y León,37,Center,Castile and Leon
1981,3708,tfr,Total birth order,1.797507717,Castilla y León,37,Center,Castile and Leon
1981,3709,tfr,Total birth order,1.863347598,Castilla y León,37,Center,Castile and Leon
1981,3801,tfr,Total birth order,1.994713461,Canarias,38,Canarias,Canarias
1981,3802,tfr,Total birth order,1.679518405,Canarias,38,Canarias,Canarias
1981,3803,tfr,Total birth order,1.870326143,Canarias,38,Canarias,Canarias
1981,3804,tfr,Total birth order,1.799159172,Canarias,38,Canarias,Canarias
1981,3805,tfr,Total birth order,2.456833557,Canarias,38,Canarias,Canarias
1981,3806,tfr,Total birth order,2.680428355,Canarias,38,Canarias,Canarias
1981,3807,tfr,Total birth order,2.47533825,Canarias,38,Canarias,Canarias
1981,3808,tfr,Total birth order,2.338140996,Canarias,38,Canarias,Canarias
1981,3809,tfr,Total birth order,2.052313384,Canarias,38,Canarias,Canarias
1981,3810,tfr,Total birth order,2.308811258,Canarias,38,Canarias,Canarias
1981,3811,tfr,Total birth order,2.736268685,Canarias,38,Canarias,Canarias
1981,4003,tfr,Total birth order,3.191827161,Andalucía,4,South,Andalucía
1981,4013,tfr,Total birth order,2.676713762,Andalucía,4,South,Andalucía
1981,4079,tfr,Total birth order,3.418347662,Andalucía,4,South,Andalucía
1981,4201,tfr,Total birth order,1.514713722,Castilla y León,42,Center,Castile and Leon
1981,4202,tfr,Total birth order,1.506798447,Castilla y León,42,Center,Castile and Leon
1981,4203,tfr,Total birth order,1.327844363,Castilla y León,42,Center,Castile and Leon
1981,4301,tfr,Total birth order,1.727075527,Cataluña,43,North-East,Catalonia
1981,4302,tfr,Total birth order,1.814863917,Cataluña,43,North-East,Catalonia
1981,4303,tfr,Total birth order,1.503807637,Cataluña,43,North-East,Catalonia
1981,4304,tfr,Total birth order,1.80062668,Cataluña,43,North-East,Catalonia
1981,4305,tfr,Total birth order,1.701086783,Cataluña,43,North-East,Catalonia
1981,4306,tfr,Total birth order,2.111847426,Cataluña,43,North-East,Catalonia
1981,4307,tfr,Total birth order,2.161603954,Cataluña,43,North-East,Catalonia
1981,4308,tfr,Total birth order,2.00707865,Cataluña,43,North-East,Catalonia
1981,4309,tfr,Total birth order,2.157102114,Cataluña,43,North-East,Catalonia
1981,4310,tfr,Total birth order,2.067950567,Cataluña,43,North-East,Catalonia
1981,4311,tfr,Total birth order,2.023756874,Cataluña,43,North-East,Catalonia
1981,4312,tfr,Total birth order,2.275083727,Cataluña,43,North-East,Catalonia
1981,4313,tfr,Total birth order,2.144573179,Cataluña,43,North-East,Catalonia
1981,4401,tfr,Total birth order,1.655830443,Aragón,44,North-West,North-West
1981,4402,tfr,Total birth order,1.675229129,Aragón,44,North-West,North-West
1981,4403,tfr,Total birth order,1.937522592,Aragón,44,North-West,North-West
1981,4404,tfr,Total birth order,1.969939104,Aragón,44,North-West,North-West
1981,4405,tfr,Total birth order,1.792431077,Aragón,44,North-West,North-West
1981,4501,tfr,Total birth order,2.025765907,Castilla - La Mancha,45,Center,Castile La Mancha
1981,4502,tfr,Total birth order,2.084806595,Castilla - La Mancha,45,Center,Castile La Mancha
1981,4503,tfr,Total birth order,2.043292027,Castilla - La Mancha,45,Center,Castile La Mancha
1981,4504,tfr,Total birth order,1.66272244,Castilla - La Mancha,45,Center,Castile La Mancha
1981,4505,tfr,Total birth order,2.095320899,Castilla - La Mancha,45,Center,Castile La Mancha
1981,4506,tfr,Total birth order,2.129660497,Castilla - La Mancha,45,Center,Castile La Mancha
1981,4507,tfr,Total birth order,2.213665713,Castilla - La Mancha,45,Center,Castile La Mancha
1981,4508,tfr,Total birth order,2.077996289,Castilla - La Mancha,45,Center,Castile La Mancha
1981,4509,tfr,Total birth order,2.082511689,Castilla - La Mancha,45,Center,Castile La Mancha
1981,4510,tfr,Total birth order,2.034364168,Castilla - La Mancha,45,Center,Castile La Mancha
1981,4511,tfr,Total birth order,2.215449677,Castilla - La Mancha,45,Center,Castile La Mancha
1981,4512,tfr,Total birth order,2.126739342,Castilla - La Mancha,45,Center,Castile La Mancha
1981,4513,tfr,Total birth order,2.420814224,Castilla - La Mancha,45,Center,Castile La Mancha
1981,4514,tfr,Total birth order,2.310289939,Castilla - La Mancha,45,Center,Castile La Mancha
1981,4515,tfr,Total birth order,1.776316823,Castilla - La Mancha,45,Center,Castile La Mancha
1981,4516,tfr,Total birth order,2.001596059,Castilla - La Mancha,45,Center,Castile La Mancha
1981,4517,tfr,Total birth order,1.940314708,Castilla - La Mancha,45,Center,Castile La Mancha
1981,4518,tfr,Total birth order,2.287018947,Castilla - La Mancha,45,Center,Castile La Mancha
1981,4601,tfr,Total birth order,2.026960783,Comunitat Valenciana,46,North-East,Valencian Community
1981,4602,tfr,Total birth order,2.310550962,Comunitat Valenciana,46,North-East,Valencian Community
1981,4603,tfr,Total birth order,2.074227695,Comunitat Valenciana,46,North-East,Valencian Community
1981,4604,tfr,Total birth order,2.084851744,Comunitat Valenciana,46,North-East,Valencian Community
1981,4605,tfr,Total birth order,2.146221791,Comunitat Valenciana,46,North-East,Valencian Community
1981,4606,tfr,Total birth order,1.965228476,Comunitat Valenciana,46,North-East,Valencian Community
1981,4607,tfr,Total birth order,2.193063507,Comunitat Valenciana,46,North-East,Valencian Community
1981,4608,tfr,Total birth order,2.056095774,Comunitat Valenciana,46,North-East,Valencian Community
1981,4609,tfr,Total birth order,2.198209379,Comunitat Valenciana,46,North-East,Valencian Community
1981,4610,tfr,Total birth order,2.004761814,Comunitat Valenciana,46,North-East,Valencian Community
1981,4611,tfr,Total birth order,2.279464877,Comunitat Valenciana,46,North-East,Valencian Community
1981,4612,tfr,Total birth order,2.157949816,Comunitat Valenciana,46,North-East,Valencian Community
1981,4613,tfr,Total birth order,2.049264152,Comunitat Valenciana,46,North-East,Valencian Community
1981,4614,tfr,Total birth order,1.844692355,Comunitat Valenciana,46,North-East,Valencian Community
1981,4615,tfr,Total birth order,1.923114833,Comunitat Valenciana,46,North-East,Valencian Community
1981,4616,tfr,Total birth order,2.158742538,Comunitat Valenciana,46,North-East,Valencian Community
1981,4617,tfr,Total birth order,2.250079193,Comunitat Valenciana,46,North-East,Valencian Community
1981,4618,tfr,Total birth order,2.320583722,Comunitat Valenciana,46,North-East,Valencian Community
1981,4619,tfr,Total birth order,2.127273311,Comunitat Valenciana,46,North-East,Valencian Community
1981,4620,tfr,Total birth order,1.855124189,Comunitat Valenciana,46,North-East,Valencian Community
1981,4621,tfr,Total birth order,2.351181874,Comunitat Valenciana,46,North-East,Valencian Community
1981,4622,tfr,Total birth order,1.934326005,Comunitat Valenciana,46,North-East,Valencian Community
1981,4623,tfr,Total birth order,1.759232524,Comunitat Valenciana,46,North-East,Valencian Community
1981,4624,tfr,Total birth order,2.329900932,Comunitat Valenciana,46,North-East,Valencian Community
1981,4625,tfr,Total birth order,2.510287271,Comunitat Valenciana,46,North-East,Valencian Community
1981,4626,tfr,Total birth order,2.464924496,Comunitat Valenciana,46,North-East,Valencian Community
1981,4627,tfr,Total birth order,1.886662372,Comunitat Valenciana,46,North-East,Valencian Community
1981,4628,tfr,Total birth order,2.281848,Comunitat Valenciana,46,North-East,Valencian Community
1981,4629,tfr,Total birth order,1.82022237,Comunitat Valenciana,46,North-East,Valencian Community
1981,4630,tfr,Total birth order,2.180097871,Comunitat Valenciana,46,North-East,Valencian Community
1981,4631,tfr,Total birth order,2.604269555,Comunitat Valenciana,46,North-East,Valencian Community
1981,4632,tfr,Total birth order,2.015425271,Comunitat Valenciana,46,North-East,Valencian Community
1981,4701,tfr,Total birth order,1.810346022,Castilla y León,47,Center,Castile and Leon
1981,4702,tfr,Total birth order,1.84078121,Castilla y León,47,Center,Castile and Leon
1981,4703,tfr,Total birth order,1.71641563,Castilla y León,47,Center,Castile and Leon
1981,4704,tfr,Total birth order,1.911907637,Castilla y León,47,Center,Castile and Leon
1981,4705,tfr,Total birth order,1.825477419,Castilla y León,47,Center,Castile and Leon
1981,4706,tfr,Total birth order,2.114909283,Castilla y León,47,Center,Castile and Leon
1981,4707,tfr,Total birth order,2.312912645,Castilla y León,47,Center,Castile and Leon
1981,4708,tfr,Total birth order,1.877866558,Castilla y León,47,Center,Castile and Leon
1981,4801,tfr,Total birth order,1.451958128,País Vasco,48,North-East,Basque Country
1981,4802,tfr,Total birth order,2.787639557,País Vasco,48,North-East,Basque Country
1981,4803,tfr,Total birth order,1.351152361,País Vasco,48,North-East,Basque Country
